stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,in,type
AANT5,AANT5,ALAMEDA DAS ANTAS,,41.163200050617,-8.58340391200963,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AANT5,True,bus
INF1,INF1,INFANTE,,41.1405833039917,-8.61636107257486,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=INF1,True,bus
CMO3,CMO3,CARMO,,41.1467499940284,-8.61624993407127,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CMO3,True,bus
SR1,SR1,S. ROQUE,,41.1661086306949,-8.56951557974869,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SR1,True,bus
SR3,SR3,S. ROQUE,,41.1666944176266,-8.56802776965728,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SR3,True,bus
ACO2,ACO2,ANTÓNIO COELHO,,41.1769708494976,-8.58538176558081,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ACO2,True,bus
VFM2,VFM2,VALE FORMOSO,,41.166552302168,-8.61262827292043,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=VFM2,True,bus
MLAR2,MLAR2,MANUEL LARANJEIRA,,41.1731946145799,-8.59895627630344,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MLAR2,True,bus
CPRN4,CPRN4,CEMITÉRIO PARANHOS,,41.17420880451,-8.6004976613948,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CPRN4,True,bus
SVP1,SVP1,SILVA PORTO,,41.1676110712736,-8.61708330868346,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SVP1,True,bus
SVP2,SVP2,SILVA PORTO,,41.1674698226306,-8.61731176270086,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SVP2,True,bus
SVT1,SVT1,SILVA TAPADA,,41.1665833572203,-8.59338886878794,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SVT1,True,bus
SVT3,SVT3,SILVA TAPADA,,41.1673972755143,-8.59322549595596,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SVT3,True,bus
VDAM,VDAM,VITORINO DAMASIO,,41.1696974060094,-8.59394551235023,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=VDAM,True,bus
RGSM1,RGSM1,RODRIGUES SEMIDE,,41.1772952317288,-8.58296130143362,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RGSM1,True,bus
VFM7,VFM7,VALE FORMOSO,,41.1662712952408,-8.61137152123729,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=VFM7,True,bus
HSM4,HSM4,HOSP. S.TA MARIA,,41.1599722479361,-8.6118332823872,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=HSM4,True,bus
ST1,ST1,S. TOMÉ,,41.183943131152,-8.61069195022416,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ST1,True,bus
VFM6,VFM6,VALE FORMOSO,,41.1659444331232,-8.61141668112942,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=VFM6,True,bus
DC1,DC1,DIOGO CÃO,,41.1653326460882,-8.59271927192388,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=DC1,True,bus
ACO1,ACO1,ANTÓNIO COELHO,,41.1774112374973,-8.5849264563655,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ACO1,True,bus
MPL7,MPL7,MARQUÊS,,41.1617788125239,-8.6031435259782,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MPL7,True,bus
ESED1,ESED1,ESC. SUP. EDUCAÇÃO,,41.1808332890308,-8.59774996068433,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ESED1,True,bus
CPL2,CPL2,CAMPO LINDO,,41.1676501106908,-8.61039828768833,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CPL2,True,bus
BRRG1,BRRG1,BR.REGADO,,41.1755301092834,-8.61601568437734,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BRRG1,True,bus
SAL3,SAL3,SALGUEIROS,,41.1696842284242,-8.59657220102645,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SAL3,True,bus
SAL4,SAL4,SALGUEIROS,,41.1695679670666,-8.59648701391737,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SAL4,True,bus
LGT4,LGT4,LAGARTEIRO,,41.1557724467367,-8.57138659979553,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LGT4,True,bus
BJ3,BJ3,BENTO JÚNIOR,,41.1655000074486,-8.60441664535687,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BJ3,True,bus
FG3,FG3,FARIA GUIMARÃES,,41.1643333004534,-8.60672217930642,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=FG3,True,bus
ABM1,ABM1,ALBERTO MACEDO,,41.1671944068014,-8.65461110758549,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ABM1,True,bus
ABM2,ABM2,ALBERTO MACEDO,,41.1670277743462,-8.65458333077541,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ABM2,True,bus
BRP1,BRP1,BAIRRO DA PREVIDÊNCIA,,41.1657830989615,-8.65765427610293,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BRP1,True,bus
BRP2,BRP2,BAIRRO DA PREVIDÊNCIA,,41.1656666212414,-8.65752775744611,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BRP2,True,bus
BRV3,BRV3,BAIRRO DA VILARINHA,,41.1662221646187,-8.6596388465394,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BRV3,True,bus
BRV4,BRV4,BAIRRO DA VILARINHA,,41.1661389066001,-8.65974994523804,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BRV4,True,bus
BCM5,BCM5,BOAVISTA-CASA DA MÚSICA,,41.1592966400697,-8.6288887666657,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BCM5,True,bus
FRS,FRS,R.FRANCISCO SANCHES,,41.1647441064654,-8.62976815379848,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=FRS,True,bus
CMS1,CMS1,CASA DA MÚSICA (METRO),,41.1610423208165,-8.62980018845283,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CMS1,True,bus
RSH,RSH,SRA. DA HORA,,41.1453251863274,-8.57667709685427,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RSH,True,bus
CREI2,CREI2,CRISTO REI,,41.1597978667323,-8.66632674117118,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CREI2,True,bus
CREI1,CREI1,CRISTO REI,,41.1598395163925,-8.66623831808841,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CREI1,True,bus
DAFC2,DAFC2,DR. AFONSO CORDEIRO,,41.1734149762472,-8.68552395347509,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=DAFC2,True,bus
FCH2,FCH2,FUNCHAL,,41.1620758734489,-8.68405737795889,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=FCH2,True,bus
JNN2,JNN2,JACINTO NUNES,,41.1581074917741,-8.68155990915016,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JNN2,True,bus
NEVG1,NEVG1,NEVOGILDE,,41.1612222359308,-8.6790832849428,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=NEVG1,True,bus
RCRT2,RCRT2,R.CRASTO,,41.1619999481959,-8.67169443653126,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RCRT2,True,bus
RCRT1,RCRT1,R.CRASTO,,41.1618432383596,-8.67168290411675,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RCRT1,True,bus
CPL,CPL,CAMPO LINDO,,41.1680624578727,-8.61047468870219,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CPL,True,bus
SVT4,SVT4,SILVA TAPADA,,41.1675175100518,-8.59326351619497,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SVT4,True,bus
VFM3,VFM3,VALE FORMOSO,,41.1663610596947,-8.6125832646015,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=VFM3,True,bus
VFM1,VFM1,VALE FORMOSO,,41.165711537791,-8.61082159847956,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=VFM1,True,bus
HSJ10,HSJ10,HOSP. S. JOÃO (CIRCUNVALAÇÃO),,41.1831110854655,-8.59974993851189,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=HSJ10,True,bus
SP,SP,SERPA PINTO,,41.1633077792499,-8.62084813989216,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SP,True,bus
HSJ3,HSJ3,HOSP. S. JOÃO (METRO),,41.1832725736339,-8.60214957563404,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=HSJ3,True,bus
IPO2,IPO2,INST. ONCOLOGIA,,41.18333232933,-8.60378665900426,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=IPO2,True,bus
CONS2,CONS2,CONSTITUIÇÃO,,41.1633333556051,-8.60897224515225,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CONS2,True,bus
BRCV,BRCV,BR.CARVALHIDO,,41.1690794519665,-8.62297633856855,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BRCV,True,bus
BVLH3,BVLH3,BICA VELHA,,41.167472188817,-8.62086110265161,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BVLH3,True,bus
ARS8,ARS8,AREOSA,,41.1806944709077,-8.58283326253606,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ARS8,True,bus
AA1,AA1,ALTO DA AREOSA,,41.1788015511771,-8.58399453457246,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AA1,True,bus
ASPL1,ASPL1,ASPRELA,,41.1844539135708,-8.60474821086491,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ASPL1,True,bus
CI32,CI32,CINTURA INTERNA,,41.1736295865422,-8.61322233925822,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CI32,True,bus
BJ1,BJ1,BENTO JÚNIOR,,41.1653888552905,-8.60383330778519,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BJ1,True,bus
CONS1,CONS1,CONSTITUIÇÃO,,41.1638278148902,-8.60630376891161,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CONS1,True,bus
CF1,CF1,CONDE FERREIRA,,41.169577635705,-8.58946017938194,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CF1,True,bus
CF2,CF2,CONDE FERREIRA,,41.1698391775931,-8.58935475391457,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CF2,True,bus
AA2,AA2,ALTO DA AREOSA,,41.1787027037501,-8.58419609859355,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AA2,True,bus
OUTE3,OUTE3,OUTEIRO,,41.1707777613301,-8.59747221822891,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=OUTE3,True,bus
OUTE4,OUTE4,OUTEIRO,,41.1712461820729,-8.59777904406366,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=OUTE4,True,bus
MATR2,MATR2,MATERNIDADE,,41.1505555125649,-8.62186114241054,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MATR2,True,bus
MGB2,MGB2,MIGUEL BOMBARDA,,41.1500277285356,-8.62305549335269,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MGB2,True,bus
CRT1,CRT1,CARTES,,41.1626923188913,-8.57488812278456,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CRT1,True,bus
LPDZ,LPDZ,L.GO 1º DEZEMBRO,,41.1431246761791,-8.6090250418356,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LPDZ,True,bus
BTLH6,BTLH6,BATALHA,,41.1449115961475,-8.60441069637148,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BTLH6,True,bus
BL4,BL4,BARROS LIMA,,41.1548388692994,-8.5954872415644,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BL4,True,bus
C24A3,C24A3,CAMPO 24 DE AGOSTO,,41.1486110729034,-8.59878464572987,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=C24A3,True,bus
ST3,ST3,S. TOMÉ,,41.1838044114954,-8.60940372690547,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ST3,True,bus
ST4,ST4,S. TOMÉ,,41.1839868223974,-8.60958097150817,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ST4,True,bus
RCON,RCON,R. CONTUMIL,,41.1695716351108,-8.58706572377775,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RCON,True,bus
RGSM2,RGSM2,RODRIGUES SEMIDE,,41.1773497549932,-8.58313304874668,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RGSM2,True,bus
ENX1,ENX1,ENXURREIRAS,,41.1795237610351,-8.58808732933182,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ENX1,True,bus
AML3,AML3,AMIAL,,41.1836118917206,-8.61239389794445,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AML3,True,bus
AML2,AML2,AMIAL,,41.1831689574214,-8.61280780875037,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AML2,True,bus
HSJ11,HSJ11,HOSP. S. JOÃO (CIRCUNVALAÇÃO),,41.1831115814603,-8.59993813539819,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=HSJ11,True,bus
HSJ9,HSJ9,HOSP. S. JOÃO (CIRCUNVALAÇÃO),,41.1828353918258,-8.59979040620757,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=HSJ9,True,bus
HSJ7,HSJ7,HOSP. S. JOÃO (URGÊNCIA),,41.182836287319,-8.60032328716582,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=HSJ7,True,bus
HSJ12,HSJ12,HOSP. S. JOÃO (CIRCUNVALAÇÃO),,41.1833164588584,-8.60063897471304,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=HSJ12,True,bus
STJ4,STJ4,STA. JUSTA,,41.1739732709339,-8.58484974113769,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=STJ4,True,bus
TLHR2,TLHR2,TELHEIRA,,41.1771917355318,-8.61419477782534,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=TLHR2,True,bus
ASP3,ASP3,ASPRELA,,41.181681825509,-8.59543429694399,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ASP3,True,bus
IPO5,IPO5,IPO (CIRCUNVAL.),,41.1845041660829,-8.60566631736492,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=IPO5,True,bus
SVT2,SVT2,SILVA TAPADA,,41.16678870262,-8.59393830601288,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SVT2,True,bus
IB2,IB2,ILHA BRAVA,,41.1815923632025,-8.60948598532393,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=IB2,True,bus
IB3,IB3,ILHA BRAVA,,41.1817816316492,-8.60929058960363,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=IB3,True,bus
BVLH1,BVLH1,BICA VELHA,,41.1676666875802,-8.61949998695099,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BVLH1,True,bus
BVLH2,BVLH2,BICA VELHA,,41.1678310175981,-8.62064666535233,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BVLH2,True,bus
CAM3,CAM3,CARLOS AMARANTE,,41.1754547397726,-8.61386957052867,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CAM3,True,bus
CCBR,CCBR,COSTA CABRAL,,41.1683413634114,-8.59239479154192,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CCBR,True,bus
LW1,LW1,LUIS WOODHOUSE,,41.1684695692002,-8.59122578968461,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LW1,True,bus
LW2,LW2,LUIS WOODHOUSE,,41.168278177313,-8.59187052933732,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LW2,True,bus
ACST2,ACST2,ÁLVARO CASTELÕES,,41.1665316514103,-8.60165822807054,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ACST2,True,bus
EZC1,EZC1,EZEQUIEL CAMPOS,,41.174448685118,-8.65379299192125,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=EZC1,True,bus
PRO1,PRO1,PEREIRÓ,,41.1723684499854,-8.65549663765571,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PRO1,True,bus
PARR1,PARR1,PONTE DA ARRÁBIDA,,41.148394449336,-8.64036236072471,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PARR1,True,bus
STC2,STC2,S.TA CATARINA,,41.1504852599771,-8.65109734583266,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=STC2,True,bus
JBR1,JBR1,JOÃO BARROS,,41.1586718730451,-8.66420975770604,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JBR1,True,bus
PNV3,PNV3,PAULO NOVAIS,,41.1629696653219,-8.66004859886819,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PNV3,True,bus
ALFK2,ALFK2,ALFREDO KEIL,,41.1567184488225,-8.66614434908023,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ALFK2,True,bus
PRCD4,PRCD4,PARQUE DA CIDADE,,41.1649581040573,-8.67200336473927,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PRCD4,True,bus
HSA3,HSA3,HOSP. STO. ANTÓNIO,,41.1480800164018,-8.61991937646459,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=HSA3,True,bus
PGON1,PGON1,PRAIA DE GONDARÉM,,41.1556231510132,-8.68045979195926,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PGON1,True,bus
ADA2,ADA2,ARCA D ÁGUA,,41.1718796759161,-8.6144769681214,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ADA2,True,bus
JB1,JB1,JARDIM BOTÂNICO,,41.1545278010364,-8.64422225165835,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JB1,True,bus
CNTT2,CNTT2,CONSTITUIÇÃO,,41.1639444200162,-8.61111113681758,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CNTT2,True,bus
BFAL1,BFAL1,BR. FALCÃO,,41.1586217774712,-8.57535205251054,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BFAL1,True,bus
C24A4,C24A4,CAMPO 24 AGOSTO,,41.1489255347099,-8.59853219091193,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=C24A4,True,bus
LAPA1,LAPA1,LAPA,,41.1568333495198,-8.61233328158925,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LAPA1,True,bus
CTP,CTP,CLUBE TÉNIS PORTO,,41.1620281407091,-8.61410885460019,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CTP,True,bus
CZV2,CZV2,CRUZ VERMELHA,,41.1613055042215,-8.62477781146306,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CZV2,True,bus
BLRB1,BLRB1,BOLHÃO,,41.1518678017635,-8.60711493965863,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BLRB1,True,bus
HSJ1,HSJ1,HOSP. S. JOÃO (METRO),,41.1833889140214,-8.60261106039537,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=HSJ1,True,bus
PAST1,PAST1,PASTELEIRA,,41.1557756241619,-8.65452205765523,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PAST1,True,bus
PLNT1,PLNT1,PLANETÁRIO,,41.1530942658215,-8.63828886750567,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PLNT1,True,bus
AALB,AALB,AFONSO  ALBUQUERQUE,,41.1588150642884,-8.6623307525236,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AALB,True,bus
BIC4,BIC4,BICALHO,,41.1483889128827,-8.63713887236816,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BIC4,True,bus
CRM2,CRM2,CASA DE RAMALDE,,41.1683916692558,-8.64585378501513,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CRM2,True,bus
BS5,BS5,BOAVISTA-B.SUCESSO,,41.156156866278,-8.62857304866752,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BS5,True,bus
SBNT2,SBNT2,EST.S.BENTO,,41.1457088068844,-8.61089306919196,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SBNT2,True,bus
PASS,PASS,PASSEIO ALEGRE,,41.1477091141312,-8.66762490994829,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PASS,True,bus
TVA1,TVA1,TV. ALDEIA,,41.1524079157069,-8.56343009920649,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=TVA1,True,bus
PNG3,PNG3,PÊGO NEGRO,,41.1547434097318,-8.56010966682408,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PNG3,True,bus
PNG4,PNG4,PÊGO NEGRO,,41.1548979943241,-8.56004205149223,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PNG4,True,bus
TVA2,TVA2,TV. ALDEIA,,41.1524983132392,-8.56333538814198,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=TVA2,True,bus
JFC,JFC,JUNTA FREG. CAMPANHÃ,,41.1581669000234,-8.57858673553547,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JFC,True,bus
MCAM3,MCAM3,MONTE CAMPANHÃ,,41.1568580729901,-8.57475353228406,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MCAM3,True,bus
TRH3,TRH3,TORRINHA,,41.1518975116665,-8.61788556844631,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=TRH3,True,bus
MCBL2,MCBL2,MERCADO DO BOLHÃO,,41.1489444154477,-8.6086111045518,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MCBL2,True,bus
MON4,MON4,MONCHIQUE,,41.1447302116453,-8.62705922430037,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MON4,True,bus
ENCO3,ENCO3,ENCOSTA DA ARRÁBIDA,,41.1483055398399,-8.64433332041503,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ENCO3,True,bus
ENCO4,ENCO4,ENCOSTA DA ARRÁBIDA,,41.1482500172456,-8.64430549011245,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ENCO4,True,bus
MON1,MON1,MONCHIQUE,,41.1447242217408,-8.62723773345968,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MON1,True,bus
ENCO1,ENCO1,ENCOSTA DA ARRÁBIDA,,41.1482641123046,-8.64415288554371,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ENCO1,True,bus
MON2,MON2,MONCHIQUE,,41.1446998322668,-8.62645948741977,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MON2,True,bus
ENCO2,ENCO2,ENCOSTA DA ARRÁBIDA,,41.1483288879422,-8.64549994514243,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ENCO2,True,bus
OURO1,OURO1,OURO,,41.1485605059387,-8.64760986248081,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=OURO1,True,bus
OURO2,OURO2,OURO,,41.1482332980285,-8.64805055114609,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=OURO2,True,bus
SRV3,SRV3,SERRALVES,,41.162755572606,-8.65746351053319,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SRV3,True,bus
SRV4,SRV4,SERRALVES,,41.1625747192492,-8.65745432109152,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SRV4,True,bus
MON3,MON3,MONCHIQUE,,41.1447944311963,-8.62715952630331,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MON3,True,bus
CAIS1,CAIS1,CAIS DAS PEDRAS,,41.1460814984025,-8.63108247467304,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CAIS1,True,bus
CAIS2,CAIS2,CAIS DAS PEDRAS,,41.1460030409277,-8.63111022974134,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CAIS2,True,bus
PAL7,PAL7,PALÁCIO,,41.1455053774673,-8.62462613525549,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PAL7,True,bus
IGRM1,IGRM1,IGREJA DE MASSARELOS,,41.1463942743658,-8.63023731802278,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=IGRM1,True,bus
SRGB1,SRGB1,S. ROQUE G. BARROS,,41.1669420971523,-8.57054860624107,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SRGB1,True,bus
ASZE1,ASZE1,PINTOR ARPAD SZENES,,41.1572044773958,-8.65273990186677,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ASZE1,True,bus
